name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
Castle Hill Family Practice,,2175 Westchester Ave,,BRONX,10462,718-829-6770,http://www.montefiore.org,40.83421500,-73.85209100,,,,,,,,,,,,,,,,,,,
BUSHWICK FAMILY RESIDENCE,,1675 Broadway,,BROOKLYN,11207,718-574-2707,http://www.salvationarmy-newyork.org,40.68413100,-73.91261200,,,,,,,,,,,,,,,,,,,
ICL Walit,,415-417  State Street,Suite 417,Brooklyn,11217,718-625-4635,http://www.iclinc.org,40.686927,-73.982527,,,,,,,,,,,,,1,1,1,,,,1
Woodstock Hotel (Project,Find),127 W 43rd St,,NEW YORK,10036,212-221-5748,http://www.lmcmc.com,40.75609100,-73.98500200,,,,,,,,,,,,,,,,,,,
Damian Family Care Center,,13750 Jamaica Ave,,JAMAICA,11435,718-298-5100 x5115,,40.70177100,-73.80888200,,,,,,,,,,,,,,,,,,,
Mott Haven Campus,,730 Concourse Vlg West,,BRONX,10451,718-402-7340,http://www.montefiore.org,40.82277900,-73.92348100,,,,,,,,,,,,,,,,,,,
Tremont Health Center,,4215 3rd Ave,,BRONX,10457,718-294-5891,,40.84679400,-73.89619800,,,,,,,,,,,,,,,,,,,
Care Management,,5421 2nd Ave,,BROOKLYN,11220,718-630-6885,http://www.lmcmc.com,40.64646000,-74.01967200,,,,,,,,,,,,,,,,,,,
PS/MS 279,,2100 Walton Ave,,BRONX,10453,718-483-1270,,40.85444400,-73.90547600,,,,,,,,,,,,,,,,,,,
SETTLEMENT HEALTH & MEDICAL,"SERVICES, INC.",212 E 106th St,,NEW YORK,10029,212-360-2600,http://www.settlementhealth.org/,40.79128000,-73.94397100,,,,,,,,,,,,,,,,,,,
PS 1 School-Based Health,Center,309 47th St,,BROOKLYN,11220,718-492-2234,http://www.lmcmc.com,40.64920800,-74.01251100,,,,,,,,,,,,,,,,,,,
Charles B. Wang Community,"Health Center, Inc.",125 Walker St,,NEW YORK,10013,212-226-8866,http://www.cbwchc.org,40.71727900,-73.99949300,,,,,,,,,,,,,,,,,,,
Joseph P. Addabbo Family,Health Center at Sutphin Blvd.,11439 Sutphin Blvd,,JAMAICA,11434,718-723-4141,http://www.addabbo.org/,40.68468100,-73.79262200,,,,,,,,,,,,,,,,,,,
Roberto Clenente/Sylvia Del,Villard Health Center,540 E 13th St,,NEW YORK,10009,,,40.63612100,-73.96536100,,,,,,,,,,,,,,,,,,,
CHARLES B. WANG COMMUNITY,"HEALTH CENTER, INC.",268 Canal St,,NEW YORK,10013,212-379-6988,http://www.cbwchc.org,40.71890100,-74.00118200,,,,,,,,,,,,,,,,,,,
SUS Mental Health Programs Inc,SUS Knickerbocker Avenue,832-842 Knickerbocker Avenue,1st floor,Brooklyn,11207,718-453-6665,http://www.sus.org,40.691759,-73.906506,,,,,,,,1,,,,,,1,1,,1,,1
Hillside House,,16303 89th Ave,,JAMAICA,11432,718-658-3500,,40.70594100,-73.80097100,,,,,,,,,,,,,,,,,,,
Sutter Avenue CHC,,1091 Sutter Ave,,BROOKLYN,11208,,,40.67191200,-73.87831500,,,,,,,,,,,,,,,,,,,
PS 333/PS 335,,888 Rev James A Polite Ave,,BRONX,10459,718-860-3313,http://WWW.URBANHEALTHPLAN.ORG,40.82029600,-73.89887300,,,,,,,,,,,,,,,,,,,
PS 188: The Island School,,442 E Houston St,,NEW YORK,10002,646-602-0489,http://www.ryancenter.org,40.71960800,-73.97764300,,,,,,,,,,,,,,,,,,,
Mott Hall Campus,,250 E 164th St,,BRONX,10456,718-483-1270 x2543,,40.82870300,-73.91780800,,,,,,,,,,,,,,,,,,,
PUBLIC SCHOOL 112-SCHOOL,CLINIC,535 E 119th St,,NEW YORK,10035,212-410-3147,http://www.boriken.org,40.79671100,-73.93109100,,,,,,,,,,,,,,,,,,,
Lafayette Houses Child,Health Clinic,434 Dekalb Ave,,BROOKLYN,11205,,,40.69034400,-73.95976900,,,,,,,,,,,,,,,,,,,
Jamaica Family Assessment,Center,17510 88th Ave,,JAMAICA,11432,,,40.70897100,-73.79602100,,,,,,,,,,,,,,,,,,,
PS 57/James Weldon Johnson,School-Based Health Center,176 E 115th St,,NEW YORK,10029,212-560-5812,,40.79753300,-73.94128600,,,,,,,,,,,,,,,,,,,
Bella Vista Community,Health Center,882-886 Hunts Point Ave,,BRONX,10474,718-589-2440,http://www.urbanhealthplan.org,40.81897500,-73.88932800,,,,,,,,,,,,,,,,,,,
Union Community Health,Center #1,260 E 188th St,,BRONX,10458,718-220-2020,,40.86086100,-73.89588200,,,,,,,,,,,,,,,,,,,
Educational Alliance Inc,Pride Site II,232 East Broadway,,New York,10009,646-395-4400,http://www.edalliance.org,40.714591,-73.986717,1,,,,,,1,1,,1,1,,1,1,,1,1,,1
Clay Avenue Health Center,,1776 Clay Ave,,BRONX,10457,718-299-1100,http://www.acacianetwork.org,40.84618100,-73.90473200,,,,,,,,,,,,,,,,,,,
Ezra Medical Center,,1312 38th St,,BROOKLYN,11218,718-686-7600,http://www.ezramedical.org,40.64088100,-73.98522200,,,,,,,,,,,,,,,,,,,
Hazelden/New York OP,,322 8th Avenue,12th Floor,New York,10001,212-420-9520,http://www.hazeldenbettyford.org/treatment/locations/chelsea,40.747253,-73.996689,1,,,,,1,,,,,,,1,1,,,,,
ST. JOHN'S BREAD AND LIFE,,75 Lewis Ave,,BROOKLYN,11206,718-574-0058,http://www.breadandlife.org/,40.69500400,-73.93735700,,,,,,,,,,,,,,,,,,,
AUBURN ASSESSMENT CENTER,,39 Auburn Pl,,BROOKLYN,11205,718-834-6974,,40.69436400,-73.97724800,,,,,,,,,,,,,,,,,,,
Susan's Place,,1911-21 Jerome Ave,,BRONX,10453,212-366-4459,http://careforthehomeless.org,40.85040700,-73.91049900,,,,,,,,,,,,,,,,,,,
Transitional Services for New York Inc,Western/Central Region Queens,90-27 Sutphin Boulevard,5th Floor,Jamaica,11435,718-526-8400x186,http://www.tsiny.org,40.702435,-73.808014,,1,,,,,,,,,,,1,1,1,,,,
Magnolia House,,1424 Herkimer St,,BROOKLYN,11233,718-437-5201,,40.67727100,-73.90627200,,,,,,,,,,,,,,,,,,,
PS 396/ MS390,,1930 Andrews Ave,,BRONX,10453,718-299-6280,http://www.mhhc.org,40.85404000,-73.91376200,,,,,,,,,,,,,,,,,,,
NEW YORK CHILDREN'S HEALTH,PROJECT,853 Longwood Ave,,BRONX,10459,718-588-4460,,40.81906800,-73.90070600,,,,,,,,,,,,,,,,,,,
Brownsville Multi-Service,Family Health Center,592 Rockaway Ave,,BROOKLYN,11212,718-345-5000,http://www.bmsfhc.org,40.66539100,-73.90963100,,,,,,,,,,,,,,,,,,,
Charles B. Wang Community,"Health Center, Inc.",13626 37th Ave,,FLUSHING,11354,718-886-1212,http://www.cbwchc.org,40.76099100,-73.83278200,,,,,,,,,,,,,,,,,,,
Stevenson Family Health,Center,731 White Plains Rd,,BRONX,10473,212-633-0800,,40.82025000,-73.85791400,,,,,,,,,,,,,,,,,,,
PS 30/31,,144 E 128th St,,NEW YORK,10035,,,40.80597100,-73.93525200,,,,,,,,,,,,,,,,,,,
THE LIVING ROOM,,890 Garrison Ave,,BRONX,10474,718-893-3606,http://www.cabny.org,40.81710000,-73.89194200,,,,,,,,,,,,,,,,,,,
Long Island City Health,Center,3611 21st St,,LONG ISLAND CITY,11106,,http://www.chnnyc.org,40.76607000,-73.93095200,,,,,,,,,,,,,,,,,,,
Smith Communicare Health,Center,60 Madison St,,NEW YORK,10038,,,40.71194400,-73.99753700,,,,,,,,,,,,,,,,,,,
Callen-Lorde Community,Health Center Mobile Primary Care Unit,356 W 18th St,,NEW YORK,10011,212-271-7200,http://www.lmcmc.com,40.74322100,-74.00299100,,,,,,,,,,,,,,,,,,,
Union Community Health,Center Rehabilitation Center,4487 3rd Ave,,BRONX,10457,718-960-6173,http://www.uchcbronx.org,40.85322000,-73.89173100,,,,,,,,,,,,,,,,,,,
Charles B. Wang Community,"Health Center, Inc.",168 Centre St,,NEW YORK,10013,212-226-6682,http://www.cbwchc.org,40.67406100,-74.00047100,,,,,,,,,,,,,,,,,,,
Ryan/Chelsea-Clinton,Community Health Center,645 10th Ave,,NEW YORK,10036,212-265-4500,http://www.ryancenter.org,40.76194200,-73.99387300,,,,,,,,,,,,,,,,,,,
Montefiore Med,Group-Williamsbridge,3011 Boston Rd,,BRONX,10469,718-547-9402,http://www.montefiore.org,40.86972600,-73.85735000,,,,,,,,,,,,,,,,,,,
Lutheran Family Health,Centers,150 55th St,,BROOKLYN,11220,718-630-7095,http://www.lmcmc.com,40.64656400,-74.02045200,,,,,,,,,,,,,,,,,,,
East New York Diagnostic,and Treatment Center,2094 Pitkin Ave,,BROOKLYN,11207,,,40.67197100,-73.89531200,,,,,,,,,,,,,,,,,,,
HERITAGE HEALTH CARE @ PS,192,500 West 138th Street; Rm 123,,NEW YORK,10031,212-234-1068,https://www.heritage-healthcare.com/our-locations.aspx,40.82152100,-73.95249100,,,,,,,,,,,,,,,,,,,
PS 24 School-Based Health,Center,427 38th St,,BROOKLYN,11232,718-832-9449,http://www.lmcmc.com,40.65242100,-74.00432200,,,,,,,,,,,,,,,,,,,
PARK SLOPE FAMILY HEALTH,CENTER,220 13th St,,BROOKLYN,11215,718-832-5980,http://www.lmcmc.com,40.66767700,-73.99031300,,,,,,,,,,,,,,,,,,,
Union Community Health,Center #1,260 E 188th St,,BRONX,10458,718-220-2020,http://www.uchcbronx.org,40.86086100,-73.89588200,,,,,,,,,,,,,,,,,,,
Daniel Webster,,401 E 168th St,,BRONX,10456,,,40.83229100,-73.90949300,,,,,,,,,,,,,,,,,,,
Family Health Center,,1 Fordham Plz Fl 5,,BRONX,10458,929-220-8400,http://www.montefiore.org,40.86000400,-73.89107100,,,,,,,,,,,,,,,,,,,
Clarke Thomas HELP USA,,Clarke Thomas Building 1 Wards Island,,NEW YORK,10035,347-226-4475,http://www.helpusa.org/Housing/Transitional/clarke_thomas,40.80141300,-73.93817900,,,,,,,,,,,,,,,,,,,
MOUNT HOPE FAMILY PRACTICE,,130 W Tremont Ave,,BRONX,10453,718-583-9000,http://www.institute2000.org,40.85000400,-73.91439300,,,,,,,,,,,,,,,,,,,
HBCI 1,,35 East 110th Street,,New York,10029,212-426-3400,http://www.northsidecenter.org,40.79629,-73.947893,,1,,,,,,,,,,1,,,,,,,
Ali Forney Center,,321 W 125th St,,NEW YORK,10027,212-206-0574,,40.81066000,-73.95232200,,,,,,,,,,,,,,,,,,,
WALTON FAMILY HEALTH CENTER,,1894 Walton Ave,,BRONX,10453,718-583-3060,http://www.institute2000.org,40.84969400,-73.90917200,,,,,,,,,,,,,,,,,,,
P.S. 48,,1290 Spofford Ave,,BRONX,10474,718-860-1933,http://www.urbanhealthplan.org,40.81439100,-73.88688100,,,,,,,,,,,,,,,,,,,
Plaza del Sol Health Center,,3712 108th St,,CORONA,11368,718-651-4000,http://WWW.URBANHEALTHPLAN.ORG,40.73933000,-73.85282100,,,,,,,,,,,,,,,,,,,
HOMELESS OUTREACH TEAM,,1130 Grand Concourse,,BRONX,10456,718-716-6049,http://bronxworks.org,40.83278100,-73.91907200,,,,,,,,,,,,,,,,,,,
Premium Health Center,,620 Foster Ave,,BROOKLYN,11230,718-407-7300,,40.63026000,-73.97098200,,,,,,,,,,,,,,,,,,,
George Daly House,,269 E 4th St,,NEW YORK,10009,212-260-9825,http://www.nyfsc.org/services/housing_daly.html,40.72284500,-73.98134800,,,,,,,,,,,,,,,,,,,
Taft High School,,240 E 172nd St,,BRONX,10457,718-293-7200,http://www.montefiore.org,40.84040100,-73.91083200,,,,,,,,,,,,,,,,,,,
Harry S. Truman HS,,750 Baychester Ave,,BRONX,10475,718-904-5417,,40.87413100,-73.83384200,,,,,,,,,,,,,,,,,,,
GEORGE DALY HOUSE,,269 E 4th St,,NEW YORK,10009,212-678-0570,http://www.institute2000.org,40.72284500,-73.98134800,,,,,,,,,,,,,,,,,,,
C.A.B.S. CENTER,,94-98 Manhattan Ave,,BROOKLYN,11206,718-388-0390,http://www.chnnyc.org,40.70556200,-73.94456700,,,,,,,,,,,,,,,,,,,
New York Center for Living Inc,Center for Living Spec OP Mobile,224-226 East 52nd Street,,New York,10022,212-712-8819,http://www.centerforliving.org,40.756422,-73.968828,1,,,,,1,,,,,,1,,1,,,,,
820 River Street Inc,Intensive Resident,1140 Pacific Street,,Brooklyn,11216,718-230-7780-208,,40.678154,-73.954374,1,,,,,,,,,,,,1,1,,1,,,1
Highbridge Health Center,,1381 Dr Martin L King Jr Blvd,,BRONX,10452,718-538-7000,,40.85961000,-73.90776900,,,,,,,,,,,,,,,,,,,
BRONXCARE AT THIRD AVENUE,,2737-41 3rd Ave; Ste 41,,BRONX,10451,718-838-1016,,40.81431100,-73.92111900,,,,,,,,,,,,,,,,,,,
BMS@Ashford,,650 Ashford St,,BROOKLYN,11207,718-345-5000,http://www.bmsfhc.org,40.66585100,-73.88309200,,,,,,,,,,,,,,,,,,,
Segundo Ruiz Belvis,Diagnostic and Treatment Center,545 E 142nd St,,BRONX,10454,,,40.80984000,-73.91606200,,,,,,,,,,,,,,,,,,,
BRONXCARE POE MEDICAL AND,DENTAL CENTER,2432 Grand Concourse,,BRONX,10458,718-817-7970,,40.86068100,-73.89789200,,,,,,,,,,,,,,,,,,,
Phoenix House,RTC/Long Island City/Queens,34-25 Vernon Boulevard,,Long Island City,11101,718-726-8484-3554,http://www.phoenixhouse.org,40.764901,-73.94054,1,,,,,1,,,,,,,1,,,,,,1
Samaritan Village Inc,Admission and Assessment Unit,8883 Van Wyck Expressway,,Jamaica,11435,718-657-6195-8744,http://www.samaritanvillage.org,40.6831611873455,-73.8052073408386,1,,,,,,,,,,,,1,1,,,,,1
ODA Professionals,,420 Broadway,,BROOKLYN,11211,718-384-3476,http://www.odahealth.org,40.70679000,-73.95325200,,,,,,,,,,,,,,,,,,,
Drug Treatment Program,,2400 Linden Blvd,,BROOKLYN,11208,855-681-8700,,40.66530000,-73.87457200,,,,,,,,,,,,,,,,,,,
Lutheran Augustana Center,,5434 2nd Ave,,BROOKLYN,11220,718-630-6000,http://www.lmcmc.com,40.64638100,-74.01976200,,,,,,,,,,,,,,,,,,,
Mobile Health Services,,234 E 121st St,,NEW YORK,10035,212-987-3707,,40.80058000,-73.93636200,,,,,,,,,,,,,,,,,,,
Jordan L Mott JHS 22,,270 E 167th St,,BRONX,10456,,,40.83323500,-73.91411600,,,,,,,,,,,,,,,,,,,
FAMILY SUPPORT CENTER,,6025 6th Ave,,BROOKLYN,11220,718-630-7171,http://www.lmcmc.com,40.63781000,-74.01433200,,,,,,,,,,,,,,,,,,,
Ali Forney Day Center,,527 W 22nd St,,NEW YORK,10011,,,40.74743800,-74.00548900,,,,,,,,,,,,,,,,,,,
CareVan,,8 E 3rd St,,NEW YORK,10003,212-533-8400,http://www.projectrenewal.org,40.65207100,-73.97906200,,,,,,,,,,,,,,,,,,,
ODA Primary Health Care,Center,54 Rutledge St,,BROOKLYN,11249,718-260-4600,,40.70022400,-73.95976900,,,,,,,,,,,,,,,,,,,
Joseph P. Addabbo Family,Health Center at Guy Brewer Blvd.,11811 Guy R Brewer Blvd,,JAMAICA,11434,718-945-7150,http://www.addabbo.org/,40.67583100,-73.77762100,,,,,,,,,,,,,,,,,,,
JACKSON AVENUE FAMILY,RESIDENCE,691 E 138th St,,BRONX,10454,718-993-8900 x51,,40.80515000,-73.91353100,,,,,,,,,,,,,,,,,,,
BEDFORD STUYVESANT FAMILY,HEALTH,1413 Fulton St,,BROOKLYN,11216,718-636-4500,http://www.bsfhc.org,40.68011000,-73.94449100,,,,,,,,,,,,,,,,,,,
P.S. 31,,55 Layton Ave,,STATEN ISLAND,10301,718-273-3500,,40.64161300,-74.08530700,,,,,,,,,,,,,,,,,,,
Sydenham Health Center,,246 W 118th St,,NEW YORK,10026,,,40.80495400,-73.95271700,,,,,,,,,,,,,,,,,,,
INSTITUTE FOR FAMILY HEALTH,,16 E 16th St,,NEW YORK,10003,212-633-0800,http://www.institute2000.org,40.73714900,-73.99236300,,,,,,,,,,,,,,,,,,,
Atlantic House Shelter,,2402 Atlantic Ave,,BROOKLYN,11233,718-385-8335,http://www.lmcmc.com,40.67593100,-73.90521200,,,,,,,,,,,,,,,,,,,
ODA Professionals,,329 Hewes St,,BROOKLYN,11211,718-384-3475,,40.70659500,-73.95313100,,,,,,,,,,,,,,,,,,,
AMBULATORY CARE NETWORK,,1650 Grand Concourse Fl 14,,BRONX,10457,718-518-5085,,40.84355000,-73.91166100,,,,,,,,,,,,,,,,,,,
NYC/HHC Queens Hospital Center,Queens Hospital Center Adult MH Clinic,82-68 164th Street,Pavilion 3rd Floor Suite 332,Jamaica,11432,718-883-2710,,40.717415,-73.804067,,,1,,,1,1,,,,,,1,1,1,,,,
Grant Houses CHC,,3170 Broadway,,NEW YORK,10027,,,40.81475400,-73.95875900,,,,,,,,,,,,,,,,,,,
The Counseling Center @,Walton Avenue,25 E 183rd St Fl 2,,BRONX,10453,718-716-5102,http://www.mhhc.org,40.85847100,-73.90300200,,,,,,,,,,,,,,,,,,,
PS 172 School-Based Health,Center,825 4th Ave,,BROOKLYN,11232,718-965-3529,http://www.lmcmc.com,40.65784100,-74.00057600,,,,,,,,,,,,,,,,,,,
Boricua Community Health,Center,3209 3rd Ave,,BRONX,10451,718-589-2440,,40.82333800,-73.90919000,,,,,,,,,,,,,,,,,,,
West Farms Family Practice,,1055 E Tremont Ave,,BRONX,10460,718-842-8040,http://www.montefiore.org,40.84020400,-73.88036800,,,,,,,,,,,,,,,,,,,
Health Connections at,Walton Avenue,2306 Walton Ave,,BRONX,10468,718-483-1270,,40.85866100,-73.90262200,,,,,,,,,,,,,,,,,,,
PS 10 School-Based Health,Center,511 7th Ave,,BROOKLYN,11215,718-788-6572,http://www.lmcmc.com,40.66114000,-73.98645100,,,,,,,,,,,,,,,,,,,
Community Healthcare,"Network, Inc.",60 Madison Ave Fl 5,,NEW YORK,10010,212-545-2400,,40.74339900,-73.98622500,,,,,,,,,,,,,,,,,,,
QUEENS HEALTH CENTER SITE,,9714 Sutphin Blvd,,JAMAICA,11435,718-657-7088,http://www.chnnyc.org,40.69098100,-73.79768100,,,,,,,,,,,,,,,,,,,
Care for the Homeless,,30 E 33rd St Fl 5,,NEW YORK,10016,212-366-4459,http://careforthehomeless.org,40.74685100,-73.98284100,,,,,,,,,,,,,,,,,,,
The Institute for Family,Health Center for Counseling,2590 Frisby Ave Fl 1,,BRONX,10461,718-239-1610,,40.84162000,-73.84432200,,,,,,,,,,,,,,,,,,,
Union Community Health,Center #3,1 Fordham Plz,,BRONX,10458,718-960-3805,http://www.uchcbronx.org,40.86000400,-73.89107100,,,,,,,,,,,,,,,,,,,
LI Jewish Med Ctr Zucker Hillside Div,VESID Supported Employment,20507 Hillside Avenue,Suites 20-23,Hollis,11423,718-264-1789-10107,,40.721298,-73.759822,,1,,,,,,,,,,,1,1,1,,,,
Camelot of Staten Island Inc,Drug Free Residential,460 Brielle Avenue,Building H,Staten Island,10314,718-816-6589,http://www.camelotcounseling.com,40.593841,-74.135256,1,,,,,,,,,,,1,,1,,,,,1
P. S. 38,,232 E 103rd St,,NEW YORK,10029,212-860-5882,,40.78846300,-73.94345200,,,,,,,,,,,,,,,,,,,
SHORE ROAD FAMILY HEALTH,CENTER,9000 Shore Rd,,BROOKLYN,11209,718-630-8870,http://www.lmcmc.com,40.62183200,-74.04024000,,,,,,,,,,,,,,,,,,,
P.S. 28 School-Based Health,Center,475 W 155th St,,NEW YORK,10032,212-692-3040,,40.83126700,-73.94210100,,,,,,,,,,,,,,,,,,,
Pershing JHS 220,School-Based Health Center,4812 9th Ave,,BROOKLYN,11220,718-633-8200 x558,http://lmcmc.com,40.64088600,-74.00043200,,,,,,,,,,,,,,,,,,,
BROADWAY PRESBYTERIAN,CHURCH..,601 W 114th St,,NEW YORK,10025,212-864-6100,http://www.broadwaypresbyterian.org/,40.80682500,-73.96497400,,,,,,,,,,,,,,,,,,,
LFHC Community Medicine,Program Chelsea Center,127 W 25th St Fl 4,,NEW YORK,10001,212-533-4040,http://www.lutheranmedicalcenter.com/ourfacilities/lutheranfamilyhealthcenters/,40.74472100,-73.99315200,,,,,,,,,,,,,,,,,,,
New Providence Primary Care,Clinic,225 E 45th St,,NEW YORK,10017,212-661-8934,,40.75249400,-73.97242800,,,,,,,,,,,,,,,,,,,
Project Hospitality Drop in,Center Outreach Service,25 Central Ave,,STATEN ISLAND,10301,718-720-0079,http://www.lmcmc.com,40.64124600,-74.07679000,,,,,,,,,,,,,,,,,,,
PUBLIC SCHOOL #155 SBHC,,160 E 120th St,,NEW YORK,10035,212-348-6410,http://www.boriken.org,40.80091900,-73.93923900,,,,,,,,,,,,,,,,,,,
MOBILE MEDICAL VAN (1),,9704 Sutphin Blvd,,JAMAICA,11435,212-366-4500,http://www.chnnyc.org,40.69098100,-73.79768100,,,,,,,,,,,,,,,,,,,
THORPE FAMILY RESIDENCE,,2252 Crotona Ave,,BRONX,10457,718-933-7312,http://www.thorpefamilyresidence.org,40.85090600,-73.88557700,,,,,,,,,,,,,,,,,,,
Ezra Mobile Dental Van #1,,1312 38th St,,BROOKLYN,11218,718-686-7600,,40.64088100,-73.98522200,,,,,,,,,,,,,,,,,,,
Junior High School 117,,1865 Morris Ave,,BRONX,10453,,,40.84845800,-73.90851500,,,,,,,,,,,,,,,,,,,
The Bridge,,248 W 108th St,,NEW YORK,10025,212-663-3000,http://www.ryancenter.org,40.80263000,-73.96686100,,,,,,,,,,,,,,,,,,,
PETER JAY SHARP CENTER FOR,OPPT,89-111 Porter Ave,,BROOKLYN,11237,718-417-2535,http://www.doe.org,40.70761500,-73.92879300,,,,,,,,,,,,,,,,,,,
Coney Island Hospital,Inpatient Substance Abuse Detox Prog,2601 Ocean Parkway,,Brooklyn,11235,718-616-5500,http://www.coneyislandhospital.com,40.585492,-73.965584,1,,,,,,,,,,,,1,1,,,,1,
Bowery Residents Committee Inc MMW,,127 West 25th Street,,New York,10001,212-533-3281,http://brc.org,40.74492,-73.993032,1,,,,,,,,,,,,1,1,,,,,1
Faith Mission,Crisis Center Inc,114-40 Van Wyck Expressway,,South Ozone Park,11420,718-322-3455,http://www.fmacc.org,40.681676,-73.805988,1,,,,,,,,,,1,,1,1,,,,,1
PARK RIDGE FAMILY HEALTH,CENTER,6317 4th Ave,,BROOKLYN,11220,718-907-8100,http://www.lmcmc.com,40.63876100,-74.02051200,,,,,,,,,,,,,,,,,,,
Apicha Community Health,Center,400 Broadway,,NEW YORK,10013,212-334-7940,http://www.apicha.org,40.71875100,-74.00244200,,,,,,,,,,,,,,,,,,,
Sunset Terrace Family,Health Center,514 49th St,,BROOKLYN,11220,718-854-1851,http://www.lmcmc.com,40.64530100,-74.00915100,,,,,,,,,,,,,,,,,,,
Monroe Academy,,1300 Boynton Ave,,BRONX,10472,718-589-2440,http://www.urbanhealthplan.org,40.83134800,-73.87878300,,,,,,,,,,,,,,,,,,,
PS 194,,242 W 144th St,,NEW YORK,10030,,,40.82145700,-73.94087400,,,,,,,,,,,,,,,,,,,
BMS@Genesis,,360 Snediker Ave,,BROOKLYN,11207,646-459-9400,http://www.bmsfhc.org,40.66600100,-73.90013200,,,,,,,,,,,,,,,,,,,
Comprehensive Health Care,Center,305 E 161st St,,BRONX,10451,718-579-2597,http://www.montefiore.org,40.82515000,-73.91707100,,,,,,,,,,,,,,,,,,,
East New York Community,Health Center,2640 Pitkin Ave,,BROOKLYN,11208,718-827-8700,http://www.housingworks.org/locations/detail/east-new-york-community-health-center/,40.67495000,-73.87466300,,,,,,,,,,,,,,,,,,,
Union Community Health,Center #2,2021 Grand Concourse,,BRONX,10453,718-901-9500,http://www.uchcbronx.org,40.85184100,-73.90429100,,,,,,,,,,,,,,,,,,,
PS 54 - SCHOOL BASED HLTH,CTR,195 Sandford St,,BROOKLYN,11205,718-858-4485,,40.69255000,-73.95295100,,,,,,,,,,,,,,,,,,,
Union Community Health,Center #3,1 Fordham Plz,,BRONX,10458,718-960-6430,,40.86000400,-73.89107100,,,,,,,,,,,,,,,,,,,
Washington Heights,,600 W 168th St,,NEW YORK,10032,,,40.84108700,-73.93992700,,,,,,,,,,,,,,,,,,,
JOSEPH P. ADDABBO FAMILY,HEALTH CENTER,1288 Central Ave,,FAR ROCKAWAY,11691,718-868-8230,http://www.addabbo.org/,40.60882100,-73.74763100,,,,,,,,,,,,,,,,,,,
Vanguard Health Center,,825 E 233rd St,,BRONX,10466,347-418-3300,,40.89232300,-73.85379700,,,,,,,,,,,,,,,,,,,
ALL ANGELS CHURCH,,251 W 80th St,,NEW YORK,10024,212-362-9300,http://allangelschurch.org,40.78478000,-73.98008200,,,,,,,,,,,,,,,,,,,
PUBLIC SCHOOL 306(SBHC),,40 W Tremont Ave,,BRONX,10453,718-731-4095,http://www.mhhc.org,40.85193500,-73.91032300,,,,,,,,,,,,,,,,,,,
Cumberland Diagnostic and,Treatment Center,100 N Portland Ave,,BROOKLYN,11205,,,40.69494500,-73.97622300,,,,,,,,,,,,,,,,,,,
BRONX-LEBANON INTEGRATED,"SERVICES SYSTEM, INC.",1650 Selwyn Ave Apt 11h,,BRONX,10457,718-466-8163,,40.84344100,-73.91040200,,,,,,,,,,,,,,,,,,,
Saint Lukes/Roosevelt Hospital Center,Addiction Institute/Halfway House,306 West 102nd Street,,New York,10025,212-678-6329,http://www.addictioninstituteny.org,40.7991446296415,-73.9704910885637,1,,,,,,,,,,,,1,1,,,,,1
PS 329,,2929 W 30th St,,BROOKLYN,11224,718-996-3800,,40.57460000,-73.99622100,,,,,,,,,,,,,,,,,,,
SIDNEY HILLMAN and PHILLIPS,FAMILY PRACTICE,16 E 16th St Fl 3,,NEW YORK,10003,212-633-0800,http://www.institute2000.org,40.73714900,-73.99236300,,,,,,,,,,,,,,,,,,,
Williamsburg Community,Health Center,279 Graham Ave,,BROOKLYN,11211,,,40.71208000,-73.94398200,,,,,,,,,,,,,,,,,,,
The Institute for Family,Health Center for Counseling at AIDS Service Center,64 W 35th St,,NEW YORK,10001,646-741-9100,,40.74991600,-73.98617100,,,,,,,,,,,,,,,,,,,
Erasmus Academies,School-Based Health Center,911 Flatbush Ave,,BROOKLYN,11226,718-630-8561,http://www.lmcmc.com,40.64948300,-73.95840400,,,,,,,,,,,,,,,,,,,
The Seward Park,School-based Health Center,350 Grand St,,NEW YORK,10002,212-432-8490,,40.71684100,-73.98954200,,,,,,,,,,,,,,,,,,,
PS 18 School Based Health,Center,221 Broadway,,STATEN ISLAND,10310,718-442-0216,,40.63601300,-74.11743100,,,,,,,,,,,,,,,,,,,
P. S. 50,,433 E 100th St,,NEW YORK,10029,212-860-5976,,40.78560000,-73.94220300,,,,,,,,,,,,,,,,,,,
Barbour Hotel,,330 W 36th St,,NEW YORK,10018,212-522-8445,,40.75402000,-73.99381100,,,,,,,,,,,,,,,,,,,
HERITAGE HEALTH AND,"HOUSING, INC.",1727 Amsterdam Ave,,NEW YORK,10031,212-862-0054,http://www.heritagehousing.org,40.82547300,-73.94735200,,,,,,,,,,,,,,,,,,,
El Faro Community Health,Center,179 E 116th St,,NEW YORK,10029,212-987-3707,http://www.harlemunited.org,40.79814100,-73.94047200,,,,,,,,,,,,,,,,,,,
PS 503/506 School-Based,Health Center,330 60th St,,BROOKLYN,11220,718-792-1467,http://www.lmcmc.com,40.64161000,-74.01975100,,,,,,,,,,,,,,,,,,,
